URL,Lang,Material,RecordNumb,RepCategory,ValidityArea
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041582',RecordNumb='413933',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041582,413933,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041582',RecordNumb='426823',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041582,426823,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041582',RecordNumb='433066',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041582,433066,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041583',RecordNumb='367999',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041583,367999,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041583',RecordNumb='428063',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041583,428063,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041583',RecordNumb='434070',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041583,434070,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041593',RecordNumb='355065',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041593,355065,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041593',RecordNumb='426903',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041593,426903,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041593',RecordNumb='433142',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041593,433142,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041596',RecordNumb='354957',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041596,354957,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041596',RecordNumb='426799',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041596,426799,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041596',RecordNumb='433042',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041596,433042,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041597',RecordNumb='356781',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041597,356781,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041597',RecordNumb='419793',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041597,419793,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041597',RecordNumb='423428',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041597,423428,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041597',RecordNumb='428411',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041597,428411,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041597',RecordNumb='434330',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041597,434330,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041599',RecordNumb='355585',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041599,355585,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041599',RecordNumb='427315',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041599,427315,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041599',RecordNumb='433474',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041599,433474,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041621',RecordNumb='367311',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041621,367311,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041621',RecordNumb='419185',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041621,419185,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041621',RecordNumb='422820',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041621,422820,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041621',RecordNumb='426987',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041621,426987,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041621',RecordNumb='433222',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041621,433222,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041625',RecordNumb='367961',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041625,367961,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041625',RecordNumb='426811',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041625,426811,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041625',RecordNumb='433054',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041625,433054,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041626',RecordNumb='439961',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041626,439961,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041626',RecordNumb='439951',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041626,439951,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041626',RecordNumb='439956',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041626,439956,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041627',RecordNumb='395435',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041627,395435,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041627',RecordNumb='429331',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041627,429331,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041627',RecordNumb='435074',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041627,435074,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041628',RecordNumb='412380',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041628,412380,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041628',RecordNumb='427067',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041628,427067,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041628',RecordNumb='433290',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041628,433290,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041629',RecordNumb='409925',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041629,409925,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041629',RecordNumb='419205',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041629,419205,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041629',RecordNumb='422840',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041629,422840,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041629',RecordNumb='427063',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041629,427063,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041629',RecordNumb='433286',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041629,433286,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041634',RecordNumb='413933',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041634,413933,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041634',RecordNumb='426823',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041634,426823,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041634',RecordNumb='433066',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041634,433066,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041638',RecordNumb='354957',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041638,354957,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041638',RecordNumb='426799',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041638,426799,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041638',RecordNumb='433042',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041638,433042,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041639',RecordNumb='356781',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041639,356781,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041639',RecordNumb='419793',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041639,419793,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041639',RecordNumb='423428',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041639,423428,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041639',RecordNumb='428411',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041639,428411,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041639',RecordNumb='434330',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041639,434330,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041705',RecordNumb='367383',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041705,367383,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041705',RecordNumb='442619',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041705,442619,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041705',RecordNumb='442624',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041705,442624,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041705',RecordNumb='442589',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041705,442589,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041705',RecordNumb='442614',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041705,442614,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041720',RecordNumb='417581',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041720,417581,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041720',RecordNumb='426851',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041720,426851,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041720',RecordNumb='433094',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041720,433094,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041742',RecordNumb='367319',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041742,367319,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041742',RecordNumb='426991',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041742,426991,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041742',RecordNumb='433226',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041742,433226,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041743',RecordNumb='354953',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041743,354953,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041743',RecordNumb='419137',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1041743,419137,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041743',RecordNumb='422772',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1041743,422772,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041743',RecordNumb='426795',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041743,426795,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041743',RecordNumb='433038',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041743,433038,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041750',RecordNumb='367319',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041750,367319,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041750',RecordNumb='426991',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041750,426991,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041750',RecordNumb='433226',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041750,433226,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041751',RecordNumb='357637',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041751,357637,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041751',RecordNumb='428979',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041751,428979,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041751',RecordNumb='434794',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041751,434794,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041926',RecordNumb='367605',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1041926,367605,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041926',RecordNumb='427503',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1041926,427503,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1041926',RecordNumb='433622',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1041926,433622,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042099',RecordNumb='369728',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042099,369728,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042099',RecordNumb='429923',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042099,429923,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042099',RecordNumb='435594',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042099,435594,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042111',RecordNumb='367961',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042111,367961,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042111',RecordNumb='426811',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042111,426811,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042111',RecordNumb='433054',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042111,433054,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042421',RecordNumb='369764',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042421,369764,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042421',RecordNumb='429959',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042421,429959,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042637',RecordNumb='369772',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042637,369772,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042637',RecordNumb='429975',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042637,429975,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042637',RecordNumb='435626',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042637,435626,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042686',RecordNumb='395406',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042686,395406,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042686',RecordNumb='429995',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042686,429995,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042686',RecordNumb='435642',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042686,435642,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042712',RecordNumb='369833',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042712,369833,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042712',RecordNumb='430015',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042712,430015,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042712',RecordNumb='435662',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042712,435662,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042737',RecordNumb='369845',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042737,369845,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042737',RecordNumb='430027',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042737,430027,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042737',RecordNumb='435674',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042737,435674,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042746',RecordNumb='369849',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042746,369849,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042746',RecordNumb='430031',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042746,430031,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042746',RecordNumb='435678',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042746,435678,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042756',RecordNumb='369867',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042756,369867,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042756',RecordNumb='430035',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042756,430035,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042756',RecordNumb='435682',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042756,435682,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042757',RecordNumb='369871',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042757,369871,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042757',RecordNumb='430039',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042757,430039,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042757',RecordNumb='435686',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042757,435686,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042771',RecordNumb='371981',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042771,371981,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042771',RecordNumb='431003',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042771,431003,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042771',RecordNumb='436386',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042771,436386,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042781',RecordNumb='369879',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042781,369879,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042781',RecordNumb='430047',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042781,430047,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042781',RecordNumb='435694',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042781,435694,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042786',RecordNumb='369883',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042786,369883,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042786',RecordNumb='430051',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042786,430051,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042786',RecordNumb='435698',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042786,435698,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042810',RecordNumb='393424',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042810,393424,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042810',RecordNumb='430059',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042810,430059,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042810',RecordNumb='435706',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042810,435706,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042818',RecordNumb='438473',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042818,438473,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042818',RecordNumb='430063',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042818,430063,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042818',RecordNumb='435710',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042818,435710,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042824',RecordNumb='369899',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1042824,369899,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042824',RecordNumb='430067',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1042824,430067,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1042824',RecordNumb='435714',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1042824,435714,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043381',RecordNumb='367427',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1043381,367427,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043381',RecordNumb='419237',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1043381,419237,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043381',RecordNumb='422872',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1043381,422872,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043381',RecordNumb='427195',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1043381,427195,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043381',RecordNumb='433390',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1043381,433390,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043551',RecordNumb='421553',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1043551,421553,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043551',RecordNumb='425188',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1043551,425188,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043694',RecordNumb='358113',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1043694,358113,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043694',RecordNumb='420273',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1043694,420273,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043694',RecordNumb='423908',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1043694,423908,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043694',RecordNumb='429335',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1043694,429335,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043694',RecordNumb='435078',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1043694,435078,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043734',RecordNumb='354260',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1043734,354260,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043734',RecordNumb='420069',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1043734,420069,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1043734',RecordNumb='423704',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1043734,423704,MSDS,CA
